NDC,cluster,Major_Class,Acute_Chronic,Prod_Form
63459022530,1,ADHD,CHRONIC,ORALS
63459039120,1,ONCOLOGICS,ACUTE,INJECTABLES
63459040230,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63459040430,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63459041230,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63459041630,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63459091011,2,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091015,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091211,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091215,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63481002509,1,PAIN,ACUTE,ORALS
63481062370,1,PAIN,ACUTE,ORALS
63481062385,1,PAIN,ACUTE,ORALS
63481062770,1,PAIN,ACUTE,ORALS
63481062870,1,PAIN,ACUTE,ORALS
63481062970,1,PAIN,ACUTE,ORALS
63481068447,1,PAIN,CHRONIC,DERMATOLOGICALS
63653117101,1,ANTICOAGULANTS,CHRONIC,ORALS
63653117103,1,ANTICOAGULANTS,CHRONIC,ORALS
63653117105,1,ANTICOAGULANTS,CHRONIC,ORALS
63653117106,1,ANTICOAGULANTS,CHRONIC,ORALS
63833051802,4,BLOOD COAGULATION,ACUTE,OTHER SYSTEMICS
63851050102,2,"VACCINES (PURE, COMB, OTHER)",ACUTE,OTHER SYSTEMICS
64406000501,1,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406000602,2,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406000703,1,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406000801,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64597030160,2,OTHER CNS,CHRONIC,ORALS
64764004613,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764008060,1,GI PRODUCTS,CHRONIC,ORALS
64764012103,1,ANTIDIABETICS,CHRONIC,ORALS
64764012303,1,ANTIDIABETICS,CHRONIC,ORALS
64764012530,1,ANTIDIABETICS,CHRONIC,ORALS
64764015104,1,ANTIDIABETICS,CHRONIC,ORALS
64764015560,1,ANTIDIABETICS,CHRONIC,ORALS
64764015860,1,ANTIDIABETICS,CHRONIC,ORALS
64764017130,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764017530,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764017590,3,ANTI-ULCERANTS,CHRONIC,ORALS
64764024060,1,GI PRODUCTS,ACUTE,ORALS
64764025030,1,ANTIDIABETICS,CHRONIC,ORALS
64764025103,1,ANTIDIABETICS,CHRONIC,ORALS
64764025303,1,ANTIDIABETICS,CHRONIC,ORALS
64764025403,1,ANTIDIABETICS,CHRONIC,ORALS
64764030020,3,IMMUNOLOGY,CHRONIC,INJECTABLES
64764030114,1,ANTIDIABETICS,CHRONIC,ORALS
64764030230,1,ANTIDIABETICS,CHRONIC,ORALS
64764030430,1,ANTIDIABETICS,CHRONIC,ORALS
64764033560,1,ANTIDIABETICS,CHRONIC,ORALS
64764033760,1,ANTIDIABETICS,CHRONIC,ORALS
64764045124,1,ANTIDIABETICS,CHRONIC,ORALS
64764051030,1,ANTIDIABETICS,CHRONIC,ORALS
64764054130,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764054311,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764054411,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764062530,1,ANTIDIABETICS,CHRONIC,ORALS
64764067730,1,ANTIGOUT PREPS,CHRONIC,ORALS
64764080510,4,OTHER CNS,ACUTE,ORALS
64764080530,1,OTHER CNS,ACUTE,ORALS
64764091830,1,ANTIGOUT PREPS,CHRONIC,ORALS
64896067151,1,PAIN,ACUTE,ORALS
64896067250,1,PAIN,ACUTE,ORALS
64896068151,1,PAIN,ACUTE,OTHER SYSTEMICS
64896068251,3,PAIN,ACUTE,OTHER SYSTEMICS
64896069151,1,PAIN,ACUTE,ORALS
64896069250,1,PAIN,ACUTE,ORALS
65483011607,1,ONCOLOGICS,CHRONIC,INJECTABLES
65597010130,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010303,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010330,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010390,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010430,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010490,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010590,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010630,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010690,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010730,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010790,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011030,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011090,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011130,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011230,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011330,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011430,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011630,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011730,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011830,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597070118,1,LIPID REGULATORS,CHRONIC,ORALS
65597090230,1,LIPID REGULATORS,CHRONIC,ORALS
65649010102,1,GI PRODUCTS,CHRONIC,ORALS
65649030103,1,GI PRODUCTS,ACUTE,ORALS
65649030302,3,GI PRODUCTS,ACUTE,ORALS
65649030303,1,GI PRODUCTS,ACUTE,ORALS
65649031112,3,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65649055102,1,GI PRODUCTS,ACUTE,INJECTABLES
65649055103,1,GI PRODUCTS,ACUTE,INJECTABLES
65649055107,2,GI PRODUCTS,ACUTE,INJECTABLES
65649055204,1,GI PRODUCTS,ACUTE,INJECTABLES
66215010106,2,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215010206,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215030330,1,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66215050130,3,OTHER CARDIOVASCULARS,ACUTE,ORALS
66302046760,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66490069010,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
66490069110,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
66582031131,1,LIPID REGULATORS,CHRONIC,ORALS
66582031154,1,LIPID REGULATORS,CHRONIC,ORALS
66582031231,1,LIPID REGULATORS,CHRONIC,ORALS
66582031254,1,LIPID REGULATORS,CHRONIC,ORALS
66582031331,1,LIPID REGULATORS,CHRONIC,ORALS
66582031354,1,LIPID REGULATORS,CHRONIC,ORALS
66582031531,1,LIPID REGULATORS,CHRONIC,ORALS
66582031554,1,LIPID REGULATORS,CHRONIC,ORALS
66582041428,1,LIPID REGULATORS,CHRONIC,ORALS
66582041431,1,LIPID REGULATORS,CHRONIC,ORALS
66582041454,1,LIPID REGULATORS,CHRONIC,ORALS
66582041474,1,LIPID REGULATORS,CHRONIC,ORALS
66658023407,3,IMMUNOLOGY,CHRONIC,INJECTABLES
66733094823,2,ONCOLOGICS,ACUTE,INJECTABLES
66733095823,3,ONCOLOGICS,ACUTE,INJECTABLES
66869010490,4,LIPID REGULATORS,CHRONIC,ORALS
66869020490,1,LIPID REGULATORS,CHRONIC,ORALS
66869040490,1,LIPID REGULATORS,CHRONIC,ORALS
67108356509,2,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,ORALS
67386011101,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386021165,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386031321,2,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386031401,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386031501,2,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386042101,1,OTHER CNS,CHRONIC,ORALS
67386042201,1,OTHER CNS,CHRONIC,ORALS
67386082019,3,OTHER CARDIOVASCULARS,CHRONIC,ORALS
67386082119,3,OTHER CARDIOVASCULARS,CHRONIC,ORALS
67386082219,3,OTHER CARDIOVASCULARS,CHRONIC,ORALS
67546011112,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
67546021221,3,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
67857080445,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
67857080451,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
67857080490,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
67919001101,1,ANTIBACTERIALS,ACUTE,INJECTABLES
67919004101,4,ANTIBACTERIALS,ACUTE,ORALS
67919004102,3,ANTIBACTERIALS,ACUTE,ORALS
67979051143,2,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
68012005230,1,ANTI-ULCERANTS,CHRONIC,ORALS
68012005430,1,ANTI-ULCERANTS,CHRONIC,ORALS
68012010230,1,ANTI-ULCERANTS,CHRONIC,ORALS
68012010430,1,ANTI-ULCERANTS,CHRONIC,ORALS
68135010001,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
68135030002,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
68135030122,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
68220005510,1,OTHER HORMONES,CHRONIC,ORALS
68546014256,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
68546022956,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
68546031730,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
68546032512,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
68712004401,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
68817013450,3,ONCOLOGICS,ACUTE,INJECTABLES
68875010201,3,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,OTHER SYSTEMICS
68968051408,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INSERTS/IMPLANTS
75987003004,1,PAIN,CHRONIC,ORALS
75987003104,1,PAIN,CHRONIC,ORALS
76075010101,3,ONCOLOGICS,ACUTE,INJECTABLES
76388063550,1,ONCOLOGICS,ACUTE,ORALS
76388071325,2,ONCOLOGICS,ACUTE,ORALS
76388088025,1,ONCOLOGICS,ACUTE,ORALS
76478000105,3,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS
76478000205,1,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS
76478000210,1,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS
76478000215,2,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS
89109010801,1,GI PRODUCTS,ACUTE,MOUTH & THROAT
99207001010,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
99207026012,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
99207027028,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
99207027175,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
99207027675,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
99207085060,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
