NDC,cluster,Major_Class,Acute_Chronic,Prod_Form
60631004030,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
60631008030,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
60631041230,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
60631042530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
60793010401,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
60793010501,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
60793011501,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
60793011601,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
60793011701,1,THYROID ANTI-THYROID AND IODINE PREPS,CHRONIC,ORALS
60793013601,1,PAIN,ACUTE,ORALS
60793060010,1,ANTIBACTERIALS,ACUTE,INJECTABLES
60793070010,1,ANTIBACTERIALS,ACUTE,INJECTABLES
60793070102,1,ANTIBACTERIALS,ACUTE,INJECTABLES
60793070110,1,ANTIBACTERIALS,ACUTE,INJECTABLES
60793070210,1,ANTIBACTERIALS,ACUTE,INJECTABLES
60846050101,1,ALL OTHER UROLOGICAL,ACUTE,ORALS
60846050201,1,ALL OTHER UROLOGICAL,ACUTE,ORALS
61570011101,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
61570011201,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
61570012001,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
61570013120,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
61570013125,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
61570013140,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
61570013150,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
61570013155,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
61570013185,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
61570013198,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
61755000101,1,IMMUNOSUPPRESSANTS,CHRONIC,INJECTABLES
61755000502,1,OCULAR ANTINEOVASCULARISATION,ACUTE,INJECTABLES
61874007560,1,GI PRODUCTS,CHRONIC,ORALS
61874010060,1,GI PRODUCTS,CHRONIC,ORALS
61874011520,1,MENTAL HEALTH,CHRONIC,ORALS
61874011530,1,MENTAL HEALTH,CHRONIC,ORALS
61874013020,1,MENTAL HEALTH,CHRONIC,ORALS
61874013030,1,MENTAL HEALTH,CHRONIC,ORALS
61874014530,1,MENTAL HEALTH,CHRONIC,ORALS
61874016030,1,MENTAL HEALTH,CHRONIC,ORALS
61874017008,1,MENTAL HEALTH,CHRONIC,ORALS
61958040101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958040301,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958040401,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958040501,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958050101,1,VIRAL HEPATITIS,ACUTE,ORALS
61958060101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958060201,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958070101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958070301,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958070401,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958070501,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958080101,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
61958080201,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
61958100301,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
61958100401,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
61958110101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958120101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958140101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958150101,1,VIRAL HEPATITIS,ACUTE,ORALS
61958170101,1,ONCOLOGICS,ACUTE,ORALS
61958170201,1,ONCOLOGICS,ACUTE,ORALS
61958180101,1,VIRAL HEPATITIS,ACUTE,ORALS
61958190101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958200201,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958210101,1,HIV ANTIVIRALS,CHRONIC,ORALS
61958220101,1,VIRAL HEPATITIS,ACUTE,ORALS
61958230101,1,VIRAL HEPATITIS,ACUTE,ORALS
61958240101,1,VIRAL HEPATITIS,ACUTE,ORALS
62064001160,1,GROWTH HORMONES,CHRONIC,INJECTABLES
62559028001,1,MENTAL HEALTH,CHRONIC,ORALS
62559052001,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
62559052101,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
62559052201,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
62559052301,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
62856024330,1,ANTI-ULCERANTS,CHRONIC,ORALS
62856024530,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
62856024630,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
62856024730,1,ANTI-ALZHEIMERS,CHRONIC,ORALS
62856027230,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856027430,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856027630,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856027830,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856028030,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856028230,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856029038,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856038901,1,ONCOLOGICS,ACUTE,INJECTABLES
62856058252,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856058352,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856058446,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
62856060122,1,ONCOLOGICS,ACUTE,DERMATOLOGICALS
62856070830,1,ONCOLOGICS,ACUTE,ORALS
62856071030,1,ONCOLOGICS,ACUTE,ORALS
62856071405,1,ONCOLOGICS,ACUTE,ORALS
62856071430,1,ONCOLOGICS,ACUTE,ORALS
62856071830,1,ONCOLOGICS,ACUTE,ORALS
62856072030,1,ONCOLOGICS,ACUTE,ORALS
62856072430,1,ONCOLOGICS,ACUTE,ORALS
63004871001,1,A.C.T.H.,CHRONIC,INJECTABLES
63010001030,1,HIV ANTIVIRALS,CHRONIC,ORALS
63010002770,1,HIV ANTIVIRALS,CHRONIC,ORALS
63020004901,1,ONCOLOGICS,ACUTE,INJECTABLES
63020007802,1,ONCOLOGICS,ACUTE,ORALS
63020007902,1,ONCOLOGICS,ACUTE,ORALS
63020008001,1,ONCOLOGICS,ACUTE,ORALS
63020008002,1,ONCOLOGICS,ACUTE,ORALS
63323011310,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,INJECTABLES
63323048527,1,PAIN,ACUTE,INJECTABLES
63323049227,1,PAIN,ACUTE,INJECTABLES
63323049257,1,PAIN,ACUTE,INJECTABLES
63323087715,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,INHALANTS
63395020113,1,GI PRODUCTS,ACUTE,ORALS
63402019030,1,OTHER CNS,ACUTE,ORALS
63402019110,1,OTHER CNS,ACUTE,ORALS
63402019310,1,OTHER CNS,ACUTE,ORALS
63402020230,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63402020430,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63402020660,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63402020830,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63402030230,1,MENTAL HEALTH,CHRONIC,ORALS
63402030401,1,MENTAL HEALTH,CHRONIC,ORALS
63402030410,1,MENTAL HEALTH,CHRONIC,ORALS
63402030430,1,MENTAL HEALTH,CHRONIC,ORALS
63402030610,1,MENTAL HEALTH,CHRONIC,ORALS
63402030630,1,MENTAL HEALTH,CHRONIC,ORALS
63402030801,1,MENTAL HEALTH,CHRONIC,ORALS
63402030810,1,MENTAL HEALTH,CHRONIC,ORALS
63402030830,1,MENTAL HEALTH,CHRONIC,ORALS
63402031230,1,MENTAL HEALTH,CHRONIC,ORALS
63402051001,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63402091130,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63402091164,1,RESPIRATORY AGENTS,CHRONIC,INHALANTS
63459010130,1,ADHD,CHRONIC,ORALS
63459017714,1,ONCOLOGICS,ACUTE,INJECTABLES
63459020130,1,ADHD,CHRONIC,ORALS
63459020530,1,ADHD,CHRONIC,ORALS
63459021530,1,ADHD,CHRONIC,ORALS
63459022030,1,ADHD,CHRONIC,ORALS
63459022530,1,ADHD,CHRONIC,ORALS
63459034804,1,ONCOLOGICS,ACUTE,INJECTABLES
63459040430,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63459041230,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63459041630,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
63459091011,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091015,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091017,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091036,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091211,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091215,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091217,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63459091236,1,HEMATOPOIETIC GROWTH FACTORS,ACUTE,INJECTABLES
63481002509,1,PAIN,ACUTE,ORALS
63481042105,1,EAR TREATMENTS&EYE-EAR COMBOS,ACUTE,OTICS
63481062370,1,PAIN,ACUTE,ORALS
63481062770,1,PAIN,ACUTE,ORALS
63481062870,1,PAIN,ACUTE,ORALS
63481062970,1,PAIN,ACUTE,ORALS
63481068447,1,PAIN,CHRONIC,DERMATOLOGICALS
63653117101,1,ANTICOAGULANTS,CHRONIC,ORALS
64011060128,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,VAGINALS
64406000501,1,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406000602,1,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406000703,1,MULTIPLE SCLEROSIS,CHRONIC,ORALS
64406000801,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406001101,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406001201,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406001501,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
64406005801,1,OTHER CNS,CHRONIC,INJECTABLES
64597030160,1,OTHER CNS,CHRONIC,ORALS
64764004613,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764008060,1,GI PRODUCTS,CHRONIC,ORALS
64764012530,1,ANTIDIABETICS,CHRONIC,ORALS
64764015104,1,ANTIDIABETICS,CHRONIC,ORALS
64764017130,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764017530,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764017590,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764024060,1,GI PRODUCTS,ACUTE,ORALS
64764025030,1,ANTIDIABETICS,CHRONIC,ORALS
64764025103,1,ANTIDIABETICS,CHRONIC,ORALS
64764025303,1,ANTIDIABETICS,CHRONIC,ORALS
64764030020,1,IMMUNOLOGY,CHRONIC,INJECTABLES
64764030114,1,ANTIDIABETICS,CHRONIC,ORALS
64764033560,1,ANTIDIABETICS,CHRONIC,ORALS
64764033760,1,ANTIDIABETICS,CHRONIC,ORALS
64764045124,1,ANTIDIABETICS,CHRONIC,ORALS
64764054130,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764054311,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764054411,1,ANTI-ULCERANTS,CHRONIC,ORALS
64764067730,1,ANTIGOUT PREPS,CHRONIC,ORALS
64764072030,1,MENTAL HEALTH,CHRONIC,ORALS
64764073030,1,MENTAL HEALTH,CHRONIC,ORALS
64764075030,1,MENTAL HEALTH,CHRONIC,ORALS
64764080510,1,OTHER CNS,ACUTE,ORALS
64764080530,1,OTHER CNS,ACUTE,ORALS
64764091830,1,ANTIGOUT PREPS,CHRONIC,ORALS
64842102001,1,ONCOLOGICS,ACUTE,ORALS
64842102002,1,ONCOLOGICS,ACUTE,ORALS
64842102003,1,ONCOLOGICS,ACUTE,ORALS
64842102501,1,ONCOLOGICS,ACUTE,ORALS
64842102502,1,ONCOLOGICS,ACUTE,ORALS
64842102503,1,ONCOLOGICS,ACUTE,ORALS
64896067151,1,PAIN,ACUTE,ORALS
64896067250,1,PAIN,ACUTE,ORALS
64896068151,1,PAIN,ACUTE,OTHER SYSTEMICS
64896068251,1,PAIN,ACUTE,OTHER SYSTEMICS
64896069151,1,PAIN,ACUTE,ORALS
64896069250,1,PAIN,ACUTE,ORALS
65224031060,1,PAIN,ACUTE,ORALS
65224031560,1,PAIN,ACUTE,ORALS
65224033060,1,PAIN,ACUTE,ORALS
65224034060,1,PAIN,ACUTE,ORALS
65224035060,1,PAIN,ACUTE,ORALS
65224085009,1,PAIN,ACUTE,ORALS
65597010130,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010330,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010430,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010630,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597010730,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011030,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011130,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011230,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011330,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011430,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011630,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011730,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597011830,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65597020230,1,ANTICOAGULANTS,CHRONIC,ORALS
65597020290,1,ANTICOAGULANTS,CHRONIC,ORALS
65597020330,1,ANTICOAGULANTS,CHRONIC,ORALS
65597020390,1,ANTICOAGULANTS,CHRONIC,ORALS
65597070118,1,LIPID REGULATORS,CHRONIC,ORALS
65597090230,1,LIPID REGULATORS,CHRONIC,ORALS
65649010102,1,GI PRODUCTS,CHRONIC,ORALS
65649015090,1,GI PRODUCTS,ACUTE,ORALS
65649030103,1,GI PRODUCTS,ACUTE,ORALS
65649030302,1,GI PRODUCTS,ACUTE,ORALS
65649030303,1,GI PRODUCTS,ACUTE,ORALS
65649031112,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
65649055102,1,GI PRODUCTS,ACUTE,INJECTABLES
65649055103,1,GI PRODUCTS,ACUTE,INJECTABLES
65649055107,1,GI PRODUCTS,ACUTE,INJECTABLES
65649055204,1,GI PRODUCTS,ACUTE,INJECTABLES
65757040103,1,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040203,1,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040303,1,MENTAL HEALTH,CHRONIC,INJECTABLES
65757040403,1,MENTAL HEALTH,CHRONIC,INJECTABLES
65976010001,1,GI PRODUCTS,ACUTE,INJECTABLES
66215010106,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215010206,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215030300,1,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66215050130,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060206,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060214,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060406,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060606,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215060806,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215061006,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215061206,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215061406,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215061606,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66215062820,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66302010101,1,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
66302010201,1,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
66302010501,1,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
66302011001,1,OTHER CARDIOVASCULARS,ACUTE,INJECTABLES
66302020601,1,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66302020602,1,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66302020603,1,OTHER CARDIOVASCULARS,ACUTE,INHALANTS
66302046760,1,OTHER CARDIOVASCULARS,ACUTE,ORALS
66490069010,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
66490069110,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
66582031131,1,LIPID REGULATORS,CHRONIC,ORALS
66582031154,1,LIPID REGULATORS,CHRONIC,ORALS
66582031231,1,LIPID REGULATORS,CHRONIC,ORALS
66582031254,1,LIPID REGULATORS,CHRONIC,ORALS
66582031331,1,LIPID REGULATORS,CHRONIC,ORALS
66582031354,1,LIPID REGULATORS,CHRONIC,ORALS
66582031531,1,LIPID REGULATORS,CHRONIC,ORALS
66582031554,1,LIPID REGULATORS,CHRONIC,ORALS
66582041431,1,LIPID REGULATORS,CHRONIC,ORALS
66582041454,1,LIPID REGULATORS,CHRONIC,ORALS
66582041474,1,LIPID REGULATORS,CHRONIC,ORALS
66658010260,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658010560,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658011060,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658020490,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
66658023407,1,IMMUNOLOGY,CHRONIC,INJECTABLES
66733094823,1,ONCOLOGICS,ACUTE,INJECTABLES
66733095823,1,ONCOLOGICS,ACUTE,INJECTABLES
66869010490,1,LIPID REGULATORS,CHRONIC,ORALS
66869020490,1,LIPID REGULATORS,CHRONIC,ORALS
66869040490,1,LIPID REGULATORS,CHRONIC,ORALS
67108356509,1,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,ORALS
67308010101,1,ONCOLOGICS,ACUTE,DERMATOLOGICALS
67308010106,1,ONCOLOGICS,ACUTE,DERMATOLOGICALS
67386011101,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386021165,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386031321,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386031401,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386031501,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
67386042101,1,OTHER CNS,CHRONIC,ORALS
67386042201,1,OTHER CNS,CHRONIC,ORALS
67386082019,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
67386082119,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
67386082219,1,OTHER CARDIOVASCULARS,CHRONIC,ORALS
67457059406,1,ANTICOAGULANTS,CHRONIC,INJECTABLES
67546011112,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
67546011114,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
67546021221,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
67871011104,1,ANTI-INFLAMMATORY AND DIGESTIVE ENZYMES AND MODULA,CHRONIC,ORALS
67919001101,1,ANTIBACTERIALS,ACUTE,INJECTABLES
67919001202,1,ANTIBACTERIALS,ACUTE,INJECTABLES
67919003001,1,ANTIBACTERIALS,ACUTE,INJECTABLES
67919004101,1,ANTIBACTERIALS,ACUTE,ORALS
67919004102,1,ANTIBACTERIALS,ACUTE,ORALS
67979051143,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",ACUTE,INJECTABLES
68012005230,1,ANTI-ULCERANTS,CHRONIC,ORALS
68012005430,1,ANTI-ULCERANTS,CHRONIC,ORALS
68012010430,1,ANTI-ULCERANTS,CHRONIC,ORALS
68135010001,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
68135030002,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
68135030122,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
68135048211,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
68220005510,1,OTHER HORMONES,CHRONIC,ORALS
68546014256,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
68546017060,1,OTHER CNS,CHRONIC,ORALS
68546017160,1,OTHER CNS,CHRONIC,ORALS
68546017260,1,OTHER CNS,CHRONIC,ORALS
68546022956,1,NERVOUS SYSTEM DISORDERS,CHRONIC,ORALS
68546031730,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
68546032512,1,MULTIPLE SCLEROSIS,CHRONIC,INJECTABLES
68727010001,1,OTHER CNS,CHRONIC,ORALS
68817013450,1,ONCOLOGICS,ACUTE,INJECTABLES
68875010201,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,OTHER SYSTEMICS
68875020202,1,OSTEOPOROSIS,CHRONIC,INJECTABLES
68875020302,1,OSTEOPOROSIS,CHRONIC,INJECTABLES
68875020402,1,OSTEOPOROSIS,CHRONIC,INJECTABLES
68875020502,1,OSTEOPOROSIS,CHRONIC,INJECTABLES
68968051408,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INSERTS/IMPLANTS
68968052508,1,"SEX HORMONES (ANDROGENS, OESTROGENS, PROGESTOGENS,",CHRONIC,INSERTS/IMPLANTS
68982014101,1,BLOOD COAGULATION,CHRONIC,INJECTABLES
69401000002,1,"VACCINES (PURE, COMB, OTHER)",ACUTE,ORALS
69413033010,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
69413033030,1,"ANTI-PARASITICS, ANTIMALARIALS, INSECTICIDES",ACUTE,ORALS
69437020301,1,PAIN,ACUTE,ORALS
69437031601,1,PAIN,CHRONIC,ORALS
69516000530,1,GI PRODUCTS,CHRONIC,ORALS
69516001030,1,GI PRODUCTS,CHRONIC,ORALS
69547035302,1,OTHER CNS,CHRONIC,OTHER SYSTEMICS
69639010101,1,"CANCER DETOX AG, ANTI-NAUSEANTS",ACUTE,ORALS
69656010390,1,ONCOLOGICS,ACUTE,ORALS
69660020191,1,ONCOLOGICS,ACUTE,ORALS
69660020291,1,ONCOLOGICS,ACUTE,ORALS
69660020391,1,ONCOLOGICS,ACUTE,ORALS
69809012705,1,MENTAL HEALTH,CHRONIC,ORALS
70183012584,1,GI PRODUCTS,ACUTE,ORALS
70194000330,1,GI PRODUCTS,CHRONIC,ORALS
70347020830,1,ANTICOAGULANTS,CHRONIC,ORALS
70370104001,1,OTHER CNS,CHRONIC,ORALS
70408064434,1,RESPIRATORY AGENTS,CHRONIC,ORALS
70437024018,1,ONCOLOGICS,ACUTE,ORALS
70515010510,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
70515011506,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
70515050110,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
70539000102,1,OSTEOPOROSIS,CHRONIC,INJECTABLES
70839011230,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
70839012530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
70839015030,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
70839030030,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
70839032530,1,"ANTIHYPERTENSIVES, PLAIN & COMBO",CHRONIC,ORALS
75987003004,1,PAIN,CHRONIC,ORALS
75987003104,1,PAIN,CHRONIC,ORALS
75987005006,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
75987006008,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,ORALS
76310002425,1,"ANTIVIRALS, HERPES",CHRONIC,INJECTABLES
76336045518,1,DIAGNOSTIC EQUIP & ACCESSORIES & ALLERGEN TESTS,ACUTE,ORALS
76346007301,1,OTHER HORMONES,ACUTE,ORALS
76388063525,1,ONCOLOGICS,ACUTE,ORALS
76388071325,1,ONCOLOGICS,ACUTE,ORALS
76388088025,1,ONCOLOGICS,ACUTE,ORALS
76431010501,1,LIPID REGULATORS,CHRONIC,ORALS
76431011001,1,LIPID REGULATORS,CHRONIC,ORALS
76431012001,1,LIPID REGULATORS,CHRONIC,ORALS
76431021001,1,OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ACUTE,INJECTABLES
76478000105,1,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS
76478000205,1,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS
76478000215,1,MIOTICS+ANTIGLAUCOMA PREPS,CHRONIC,OPHTHALMICS
89109010801,1,GI PRODUCTS,ACUTE,MOUTH & THROAT
99207026012,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
99207027028,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
99207027175,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
99207027675,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
99207085060,1,DERMATOLOGICS,ACUTE,DERMATOLOGICALS
